acp_sk_auditoria_cpi,acp_tx_business_key,cpi_sk_cpi,cpi_id_orgao,cpi_tx_sigla,cpi_tx_nome,cpi_tx_apelido,cpi_tx_tipo,cpi_tx_tipo_descricao,cpi_tx_tipo_orgao,cpi_tx_abrangencia,cpi_tx_situacao_origem,cpi_tx_status_analitico,cpi_dt_inicio,cpi_dt_fim,cpi_nr_ano_inicio,leg_id_legislatura,acp_tx_cobertura_legislatura,acp_fl_cpi_historica_fora_janela_legislatura,acp_fl_legislatura_pendente_revisao,cpi_tx_uri,acp_qt_dias_duracao_cpi,acp_qt_relacoes_eventos,acp_qt_relacoes_distintas,acp_qt_eventos_distintos,acp_dt_primeiro_evento,acp_dt_ultimo_evento,acp_qt_dias_entre_primeiro_ultimo_evento,acp_qt_relacoes_diretas,acp_qt_relacoes_semanticas,acp_qt_alta_confianca,acp_qt_eventos_realizados,acp_qt_relacoes_high,acp_qt_relacoes_medium,acp_vl_pct_relacoes_alta_confianca,acp_vl_pct_relacoes_diretas,acp_vl_pct_eventos_realizados,acp_vl_pct_dimensoes_completas,acp_nr_rank_eventos_relacionados,cpi_fl_mista,cpi_fl_ativa,cpi_fl_data_inicio_informada,cpi_fl_data_fim_informada,cpi_fl_legislatura_identificada,cpi_fl_id_valido,cpi_fl_nome_informado,cpi_fl_tipo_cpi_valido,cpi_fl_periodo_valido,acp_fl_periodo_cpi_consistente,acp_fl_possui_evento_relacionado,acp_fl_possui_relacao_direta,acp_fl_possui_relacao_semantica,acp_fl_possui_alta_confianca,acp_fl_possui_evento_realizado,acp_fl_dimensoes_principais_completas,acp_fl_registro_valido_marts,acp_qt_cpi_encontrada_gold,acp_qt_evento_encontrado_gold,acp_qt_data_encontrada_gold,acp_qt_dimensoes_completas,cpi_aud_id_execucao_gold,cpi_aud_dh_processamento_gold,cpi_aud_tx_hash_registro_gold,acp_qt_execucoes_gold_eventos,acp_dh_ultimo_processamento_gold_eventos,aud_id_execucao_marts,aud_dh_processamento_marts,aud_tx_versao_pipeline_marts,aud_tx_hash_registro_marts
a72c3d511056e072040c4b76ec9252d55bb155333581a6cb4be91dedbe52c1de,6081,a72c3d511056e072040c4b76ec9252d55bb155333581a6cb4be91dedbe52c1de,6081,CPIGRUPO,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A \"INVESTIGAR A AÇÃO CRIMINOSA DAS MILÍCIAS PRIVADAS E DOS GRUPOS DE EXTERMÍNIO EM TODA A REGIÃO NORDESTE\".",CPI - EXTERMÍNIO NO NORDESTE,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2003-09-02,2005-11-22,2003,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/6081,812,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,39,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,79896b3c952b028f060a6d2841bfa44a8613b9e0c18b0fd3f16288edaabe7d03,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,740b1b9b305a260d0131014be68bd92744463c720bc00648b1a35d1b1466c0f8
df097389528efae6e481848d11ffca5761b2c722dd9d7c095b25f1db9a3fa8d9,525496,df097389528efae6e481848d11ffca5761b2c722dd9d7c095b25f1db9a3fa8d9,525496,CPIINSS,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A \"INVESTIGAR A APROPRIAÇÃO INDÉBITA RELATIVA ÀS CONTRIBUIÇÕES PREVIDENCIÁRIAS DOS TRABALHADORES DO SETOR PRIVADO, AS ELIMINAÇÕES, EXCLUSÕES, QUITAÇÕES E PARCELAMENTOS DE DÉBITO, BEM COMO EMISSÕES DE CERTIDÕES NEGATIVAS DE DÉBITO REALIZADAS PELO INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS NOS ÚLTIMOS 5 (CINCO) ANOS\".",CPI - FRAUDES DO INSS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2001-09-27,2003-01-30,2001,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/525496,490,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,40,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,7fe4377a08bcaf922961e5e2e6b1c63817e6babbf9d9333bb9c0d42b9ffd8e09,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,8a41277239abbd2ea891339465912b81cfc9c8d74019203fe96e515874508117
a1acb291bb339d07faa0d9c7b62ea292aa0ea1a01813b26c890aeeb4e2334b09,5496,a1acb291bb339d07faa0d9c7b62ea292aa0ea1a01813b26c890aeeb4e2334b09,5496,CPIINSS,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A \"INVESTIGAR A APROPRIAÇÃO INDÉBITA RELATIVA ÀS CONTRIBUIÇÕES PREVIDENCIÁRIAS DOS TRABALHADORES DO SETOR PRIVADO, AS ELIMINAÇÕES, EXCLUSÕES, QUITAÇÕES E PARCELAMENTOS DE DÉBITO, BEM COMO EMISSÕES DE CERTIDÕES NEGATIVAS DE DÉBITO REALIZADAS PELO INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS NOS ÚLTIMOS 5 (CINCO) ANOS\".",CPI - FRAUDES DO INSS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2001-09-27,2003-01-30,2001,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/5496,490,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,40,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,b338c2bc4e4bff8a26e9f6afe4192ef5f97abbc6462297f6306e49c0e6ee72f7,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,f3fecf85d436aed2ee458791ef4d62990243fcab95ad7bded4323aee06a26d8e
963045349af479f2dd8c1139d847f273bf7c4e98b2611de9a3055c3aebb14e01,535496,963045349af479f2dd8c1139d847f273bf7c4e98b2611de9a3055c3aebb14e01,535496,CPIINSS,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A \"INVESTIGAR A APROPRIAÇÃO INDÉBITA RELATIVA ÀS CONTRIBUIÇÕES PREVIDENCIÁRIAS DOS TRABALHADORES DO SETOR PRIVADO, AS ELIMINAÇÕES, EXCLUSÕES, QUITAÇÕES E PARCELAMENTOS DE DÉBITO, BEM COMO EMISSÕES DE CERTIDÕES NEGATIVAS DE DÉBITO REALIZADAS PELO INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS NOS ÚLTIMOS 5 (CINCO) ANOS\".",CPI - FRAUDES DO INSS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2001-09-27,2003-01-30,2001,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/535496,490,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,40,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,64af3db690e5f0667417241b133b401949054cc63543f9d377ca42be2164b3dd,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,7058e22654d37966e7f48be0c5604b55ccc49a4e176507bdf001522d1783ea16
b047483664825dc401e572aed1323616d667e45ae8e0fbdf64c0e014d60584ee,537484,b047483664825dc401e572aed1323616d667e45ae8e0fbdf64c0e014d60584ee,537484,CPIJOVEM,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A APURAR AS CAUSAS, RAZÕES, CONSEQUÊNCIAS, CUSTOS SOCIAIS E ECONÔMICOS DA VIOLÊNCIA, MORTE E DESAPARECIMENTO DE JOVENS NEGROS E POBRES NO BRASIL",CPI - VIOLÊNCIA CONTRA JOVENS NEGROS E POBRES,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,PARECER APROVADO,ENCERRADA_COM_DATA_FIM,2015-03-04,2015-07-15,2015,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/537484,133,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,41,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,8d5e2b0da27382e29de43356c74cf339f090807d968dd33f7ffa8ea760b3907f,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,7553aaf97b906f6c9e2b9e42c5288a7937ab1c3f1854d4a97758c65cd7ac4cd0
1b749955030eafe84d17d56afa87fe7c3571131d2fc265050f4d30032941682c,537849,1b749955030eafe84d17d56afa87fe7c3571131d2fc265050f4d30032941682c,537849,CPIMAFUT,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR E APURAR AS DENÚNCIAS NOTICIADAS NO DIA 27 DE MAIO DE 2015, SOBRE SETE DIRIGENTES DA FIFA ACUSADOS DE VÁRIOS CRIMES, INCLUINDO FRAUDE, SUBORNO E FORMAÇÃO DE QUADRILHA, E PRESOS NA SUÍÇA (HÁ O ENVOLVIMENTO DE TRÊS BRASILEIROS, CONFORME O DEPARTAMENTO DE JUSTIÇA DOS ESTADOS UNIDOS, SENDO UM DELES JOSÉ MARIA MARIN, EX-PRESIDENTE DA CBF E ATUAL VICE-PRESIDENTE DA INSTITUIÇÃO) – MÁFIA DO FUTEBOL",CPI - MÁFIA DO FUTEBOL,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,EXTINTA,ENCERRADA_COM_DATA_FIM,2016-03-01,2016-08-10,2016,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/537849,162,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,42,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,f32f4df1fb162abde4ebfe5c1487ece50ff622697921d065389103a80f4bb632,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,9df71ecb675d41a00a61c264986fb069411015b1dce049ec05127c190f50caf0
6e0a240c17fabe5d8c4d83b10a3995f46eb725706d6a490bb6a39edf26f2504d,535375,6e0a240c17fabe5d8c4d83b10a3995f46eb725706d6a490bb6a39edf26f2504d,535375,CPIMATER,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR A INCIDÊNCIA DE MORTALIDADE MATERNA NO BRASIL.,CPI - MORTALIDADE MATERNA,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2000-03-14,2001-08-08,2000,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/535375,512,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,43,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,957e1dc8cf3ba7adab0127f3a4f7973836d14ee2a241805fe98c13555c321867,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,4e031c179c88cfa919ef7234b121a2d67c8e47969f83d69e6f9e1553a6b15466
ef1956ff4324600bc95aebe5d2b159dd0a621cac165b46016c6f71ec7811b312,5375,ef1956ff4324600bc95aebe5d2b159dd0a621cac165b46016c6f71ec7811b312,5375,CPIMATER,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR A INCIDÊNCIA DE MORTALIDADE MATERNA NO BRASIL.,CPI - MORTALIDADE MATERNA,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2000-03-14,2001-08-08,2000,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/5375,512,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,43,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,9b1f89fe144a6343b5a3d114c1f457856fc23f18e174889dc7e521e0e512a5af,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,c3030c341db0f8e96fb8a23b0a22d03e94d8ec85d202ce34fc81103e36de4b27
be4d01af6382aed8ac2673d9e0fda7fdc1bb3f3fab19a0fd1e94a609072250cc,525375,be4d01af6382aed8ac2673d9e0fda7fdc1bb3f3fab19a0fd1e94a609072250cc,525375,CPIMATER,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR A INCIDÊNCIA DE MORTALIDADE MATERNA NO BRASIL.,CPI - MORTALIDADE MATERNA,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2000-03-14,2001-08-08,2000,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/525375,512,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,43,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,e65c68289426aff8817a12f180999ceba877cd2c133d769f9391e465f1771879,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,46a951ee0e0fd97a2f5955ab5d62c94fb8fb2a6448a7abe94c675731dd30c309
ef6ac384741ed3ce43fe970d3e56cd73871519b816de1b5ddd66fd9d03dc725e,525350,ef6ac384741ed3ce43fe970d3e56cd73871519b816de1b5ddd66fd9d03dc725e,525350,CPIMEDIC,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR OS REAJUSTES DE PREÇOS E A FALSIFICAÇÃO DE MEDICAMENTOS, MATERIAIS HOSPITALARES E INSUMOS DE LABORATÓRIOS.",CPI - MEDICAMENTOS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,1999-09-16,2000-05-30,1999,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/525350,257,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,44,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,a5c1bff96c6b89a549e5b7b2530d68eeee4dce1406b576fbb2b95dabc42f60c4,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,95a8eb6192b503319b04e54147aaf772a74d5495c9bdd706f091c0ae24848279
5db2a1ceb96ad7b734d1d535126d1f03cacc2f809da4aa118b399c9dc79284cb,535350,5db2a1ceb96ad7b734d1d535126d1f03cacc2f809da4aa118b399c9dc79284cb,535350,CPIMEDIC,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR OS REAJUSTES DE PREÇOS E A FALSIFICAÇÃO DE MEDICAMENTOS, MATERIAIS HOSPITALARES E INSUMOS DE LABORATÓRIOS.",CPI - MEDICAMENTOS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,1999-09-16,2000-05-30,1999,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/535350,257,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,44,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,d9dcb2656f216eabe0623f7ba0630774419103ab428767ae2feb751cb84a19ac,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,33d4303fd6337f4d0e4659b8d6489f88466efae7b9cdd8604cfea4b029cb2c27
cc1acd99ace85a8a52505bbe79cdf6f5fde9d2a99b7179fa98a1c82ba2e02451,5350,cc1acd99ace85a8a52505bbe79cdf6f5fde9d2a99b7179fa98a1c82ba2e02451,5350,CPIMEDIC,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR OS REAJUSTES DE PREÇOS E A FALSIFICAÇÃO DE MEDICAMENTOS, MATERIAIS HOSPITALARES E INSUMOS DE LABORATÓRIOS.",CPI - MEDICAMENTOS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,1999-09-16,2000-05-30,1999,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/5350,257,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,44,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,688a496710e13c00d5b28a0efb904f87102fdd34c3a1fdb7133f6805eb7134f5,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,b784d85763ff817c94f5be10717b60e1c673824e895cd806a4f4f316896fc417
bc9e018e5bb333f983624ac81d0f7b52e26d93b4958ca72b3c596f4056632bce,526236,bc9e018e5bb333f983624ac81d0f7b52e26d93b4958ca72b3c596f4056632bce,526236,CPIMST,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A APURAR INVASÕES PROMOVIDAS PELO MOVIMENTO DOS TRABALHADORES RURAIS SEM TERRA (MST) A PROPRIEDADES RURAIS E A IMÓVEIS PÚBLICOS URBANOS.,CPI - INVASÕES DO MST,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,EXTINTA,ENCERRADA_COM_DATA_FIM,2005-08-18,2007-01-31,2005,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/526236,531,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,45,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,b544d94da9f1fde1657e9f1bb45c22417ed72dffa5446b25314ec767261546b9,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,a3eabb728c226013dcfc5736e8e33f21e8799939d248e473c77745d098438147
5b3b9dc01457a633fd2523fae17547ce9c4e8ca1bed4869c2c42382294cca5b8,537992,5b3b9dc01457a633fd2523fae17547ce9c4e8ca1bed4869c2c42382294cca5b8,537992,CPIMULT,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR O USO IRREGULAR DE RADARES, BARREIRAS ELETRÔNICAS DESTINADAS A FISCALIZAÇÃO E APLICAÇÃO DE MULTA, NA DENOMINADA \"INDÚSTRIA DAS MULTAS\" EM TODO O TERRITÓRIO NACIONAL",CPI - INDÚSTRIA DAS MULTAS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,EXTINTA,ENCERRADA_COM_DATA_FIM,2017-02-07,2019-01-31,2017,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/537992,723,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,46,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,62eaab0b19fc36d7720969834de14b825e7ff1ffa999f314c2e0ae13712da5b2,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,de28bd0b01275157b2a5beb4e082dc527ffa7ece8d00b8b0eebd7ab3b4b12dbe
0fd1ec1ff83035a79a131aaa39e3d3dadeec9664b2a1bc175350709c85968899,525288,0fd1ec1ff83035a79a131aaa39e3d3dadeec9664b2a1bc175350709c85968899,525288,CPINARCO,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR O AVANÇO E A IMPUNIDADE DO NARCOTRÁFICO.,CPI - NARCOTRÁFICO,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,1999-03-15,2000-12-05,1999,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/525288,631,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,47,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,80a776b2605cf038cfabda611155d210d64f6b2fee8604532715c3689956b893,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,b4d377f18fb0056f0d5d7575f4592bd34af821fb69fd8e3164a1f2752a8f6fc8
e1f9086c0ca5b252ecb797441ce10b92487e330203c671924a4487735e63238c,535288,e1f9086c0ca5b252ecb797441ce10b92487e330203c671924a4487735e63238c,535288,CPINARCO,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR O AVANÇO E A IMPUNIDADE DO NARCOTRÁFICO.,CPI - NARCOTRÁFICO,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,1999-03-15,2000-12-05,1999,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/535288,631,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,47,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,da4bd85a59fc6bb0b03fc26809a7d9c22a5117a0ab7a2e3e6477cca74c6d0505,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,b98316a46a995af05c2e54a85ad3618f914733b2a5c46e433cef7947cadbaea1
61f5643dedd8af708aa354259f12823ba214225568fbd9e30122c35e01c91b76,5288,61f5643dedd8af708aa354259f12823ba214225568fbd9e30122c35e01c91b76,5288,CPINARCO,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR O AVANÇO E A IMPUNIDADE DO NARCOTRÁFICO.,CPI - NARCOTRÁFICO,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,1999-03-15,2000-12-05,1999,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/5288,631,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,47,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,15463dbba3996bbacd6e2ca0ca02645daa6b16dbd74faeaa62d3381b21aebcb9,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,2c89203418f2044b1917fc8a63a3dcb8cb85cd0415d11b793220f7a68cedc8b3
b333ba4096786552b2fa279fab0d5f8e5f405a8e60156e25070a349a9c3b3511,536469,b333ba4096786552b2fa279fab0d5f8e5f405a8e60156e25070a349a9c3b3511,536469,CPINDIO,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR AS CAUSAS, AS CONSEQÜÊNCIAS E OS RESPONSÁVEIS PELA MORTE DE CRIANÇAS INDÍGENAS POR SUBNUTRIÇÃO DE 2005 A 2007.",CPI - SUBNUTRIÇÃO DE CRIANÇAS INDÍGENAS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,PARECER APROVADO,ENCERRADA_COM_DATA_FIM,2007-06-19,2008-06-03,2007,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/536469,350,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,48,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,aad527da39eeffbbc90f8604e9b90bb69fa0e222c78dc9414468681d56cf83ad,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,a553a6ffcb0cbacc93e66210663f7137a409b341485a1c294d668248f4b2b34c
